,member_casual,start_station_name,number_of_rides,average_duration
2421,member,Greenwood Ave & 97th St,110,13.92106061
2422,member,Olive Harvey College,111,15.10900901
2423,member,State St & 54th St,111,17.76921922
2424,member,Kostner Ave & Armitage Ave,112,15.32217262
2425,member,Pulaski Rd & 44th St,112,8.543303571
2426,member,Campbell Ave & Montrose Ave (Temp),113,10.91445428
2427,member,Stony Island Ave & 71st St,113,17.58849558
2428,member,Burnham Greenway & 112th St,114,46.66769006
2429,member,Narragansett Ave & School St,116,15.58936782
2430,member,Hyde Park Blvd & 55th St,120,12.04291667
2431,member,Public Rack - Christiana Ave & Belmont Ave,121,9.969559229
2432,member,Public Rack - Kostner Ave & Armitage Ave,122,16.77144809
2433,member,Summit Ave & 86th St,122,19.37185792
2434,member,Meade Ave & Diversey Ave,123,12.70501355
2435,member,Yates Blvd & 75th St,123,13.40379404
2436,member,Central Park Ave & Ohio St,125,12.5396
2437,member,Pulaski Rd & 21st St,126,11.52896825
2438,member,Western Blvd & 48th Pl,126,25.03386243
2439,member,Cottage Grove Ave & 111th Pl,127,15.86023622
2440,member,Halsted & 63rd - Kennedy-King Vaccination Site,128,24.07447917
2441,member,N Clark St & W Elm St,131,10.30089059
2442,member,Phillips Ave & 79th St,132,34.34141414
2443,member,Public Rack - California Ave & Cortez St,132,8.242676768
2444,member,Virginia Ave & Catalpa Ave,133,13.83132832
2445,member,Stony Island Ave & 67th St,135,18.44185185
2446,member,Wells St & Institute Pl,135,7.863333333
2447,member,Maryland Ave & 104th St,136,14.24730392
2448,member,Public Rack - Lockwood Ave & Diversey Ave,137,15.82883212
2449,member,Western & 28th - Velasquez Institute Vaccination Site,137,14.6622871
2450,member,Central Ave & Madison St,138,30.57536232
2451,member,Orange & Addison,138,12.71461353
2452,member,Public Rack - Cicero Ave & Wrightwood Ave,138,13.27971014
2453,member,Kedzie Ave & 24th St,139,22.78741007
2454,member,Eastlake Ter & Howard St,140,13.15261905
2455,member,Austin Blvd & Chicago Ave,141,45.77044917
2456,member,Kedzie Ave & 57th St,141,22.59078014
2457,member,Albany Ave & 26th St,148,12.45304054
2458,member,Central Park Ave & 24th St,148,16.24234234
2459,member,Ashland Ave & Pershing Rd,152,11.06403509
2460,member,Indiana Ave & 40th St,152,26.54473684
2461,member,Fullerton & Monitor,155,13.16935484
2462,member,Public Rack - Spaulding Ave & Evergreen Ave,157,14.99267516
2463,member,Austin Blvd & Madison St,158,30.38681435
2464,member,Komensky Ave & 31st St,158,11.98417722
2465,member,State St & Pershing Rd,159,16.75566038
2466,member,Long Ave & Belmont Ave,161,15.12536232
2467,member,Public Rack - Washtenaw Ave & Devon Ave,162,17.28734568
2468,member,Evans Ave & 75th St,163,16.76380368
2469,member,Public Rack - Hamlin Ave & Fullerton Ave,164,11.09908537
2470,member,Public Rack - Spaulding Ave & North Ave,166,12.14447791
2471,member,Rockwell St & Archer Ave,166,12.54859438
2472,member,Central Ave & Parker Ave,168,10.4234127
2473,member,Ping Tom Park (East),168,10.39632937
2474,member,Lavergne & Fullerton,172,12.80232558
2475,member,Kostner Ave & Wrightwood Ave,173,16.7960501
2476,member,Union Ave & Root St,174,14.27270115
2477,member,Halsted St & 96th St,175,13.04971429
2478,member,Kilbourn & Roscoe,175,14.99571429
2479,member,Cottage Grove Ave & 67th St,177,23.0440678
2480,member,Cottage Grove Ave & 83rd St,179,32.26955307
2481,member,Green St & Madison Ave*,179,9.127653631
2482,member,Wentworth Ave & 63rd St,184,18.0134058
2483,member,Kilbourn Ave & Milwaukee Ave,187,26.52317291
2484,member,Exchange Ave & 79th St,188,15.73572695
2485,member,Jeffery Blvd & 67th St,188,23.90975177
2486,member,Austin Blvd & Lake St,190,24.84
2487,member,DuSable Lake Shore Dr & Ohio St,190,11.65587719
2488,member,MLK Jr Dr & 63rd St,192,20.05815972
2489,member,Central Ave & Roscoe St,193,12.87884283
2490,member,Stony Island Ave & 64th St,193,20.09136442
2491,member,Halsted St & 51st St,200,11.92833333
2492,member,Millard Ave & 26th St,200,19.65141667
2493,member,Public Rack - Lawndale Ave & Diversey Ave,203,12.44901478
2494,member,Stony Island Ave & 75th St,206,21.10234628
2495,member,Harlem & Irving Park,211,13.81840442
2496,member,State St & 79th St,211,17.47582938
2497,member,Eberhart Ave & 61st St,212,22.77625786
2498,member,Campbell Ave & Irving Park Rd,213,16.19538341
2499,member,May St & 69th St,217,39.42980031
2500,member,MLK Jr Dr & 56th St,221,12.7928356
2501,member,Princeton Ave & Garfield Blvd,224,17.17380952
2502,member,Wabash Ave & 87th St,224,25.39635417
2503,member,Lincoln Ave & Peterson Ave,225,14.6422963
2504,member,Kedzie Ave & 21st St,227,20.04331865
2505,member,Long Ave & Belden Ave,228,16.74934211
2506,member,Dodge Ave & Mulford St,231,23.58369408
2507,member,Marshfield Ave & 44th St,231,16.43253968
2508,member,State St & 95th St,232,25.42859195
2509,member,Kenosha & Wellington,235,12.50985816
2510,member,Damen Ave & Pershing Rd,238,19.64432773
2511,member,Western Ave & Berteau Ave,242,13.76232782
2512,member,Whipple/Irving Park,242,11.52066116
2513,member,Sacramento Blvd & Franklin Blvd,244,16.31509563
2514,member,Jeffery Blvd & 71st St,247,23.57112011
2515,member,Ashland Ave & McDowell Ave,256,22.68209635
2516,member,Kilpatrick Ave & Parker Ave,257,12.54027237
2517,member,Loomis St & Lexington St*,260,6.729871795
2518,member,Mulligan Ave & Wellington Ave,260,11.89217949
2519,member,Kostner Ave & Adams St,262,30.60706107
2520,member,South Shore Dr & 74th St,263,20.19448669
2521,member,Malcolm X College,268,25.70018657
2522,member,Base - 2132 W Hubbard Warehouse,286,12.9724359
2523,member,Pulaski Rd & Eddy St (Temp),290,19.75528736
2524,member,Halsted St & 37th St,292,13.54646119
2525,member,MLK Jr Dr & 47th St,293,18.05460751
2526,member,Halsted St & 47th Pl,294,15.73027211
2527,member,Kilbourn Ave & Irving Park Rd,299,17.15891862
2528,member,Central Ave & Chicago Ave,300,24.63033333
2529,member,Dodge Ave & Main St,301,13.18062016
2530,member,Archer (Damen) Ave & 37th St,303,19.42161716
2531,member,Narragansett & Irving Park,304,15.95794956
2532,member,Albany Ave & Belmont Ave,310,10.93623656
2533,member,Fairfield Ave & Roosevelt Rd,310,28.17655914
2534,member,Wolcott Ave & Fargo Ave,321,14.26884735
2535,member,Public Rack - Milwaukee Ave & Diversey Ave,322,9.673498965
2536,member,Lamon Ave & Belmont Ave,324,10.86815844
2537,member,California Ave & 26th St,326,14.36850716
2538,member,Oakley Ave & Touhy Ave,326,16.98394683
2539,member,Sacramento Blvd & Addison St,330,10.83858586
2540,member,Maplewood Ave & Peterson Ave,334,23.27754491
2541,member,Long & Irving Park,337,15.02304649
2542,member,Dorchester Ave & 63rd St,338,19.90724852
2543,member,Central Park Ave & Ogden Ave,351,23.15322887
2544,member,Princeton Ave & 47th St,352,15.97097538
2545,member,Elston Ave & Henderson St,377,13.96772767
2546,member,MTV Hubbard St,377,14.1765252
2547,member,Lincolnwood Dr & Central St,381,19.57795276
2548,member,Chicago State University,387,21.23496985
2549,member,63rd St Beach,389,30.40706941
2550,member,Narragansett & Wrightwood,390,12.41307692
2551,member,Washtenaw Ave & Polk St,391,13.88512361
2552,member,Ewing Ave & Burnham Greenway,398,6.122403685
2553,member,Kedzie Ave & 48th Pl,398,10.18777219
2554,member,Conservatory Dr & Lake St,403,20.96492969
2555,member,N Shore Channel Trail & Argyle St,404,15.26518152
2556,member,Western Ave & Gunnison St,405,12.45382716
2557,member,Ridge Blvd & Touhy Ave,409,12.65639772
2558,member,Milwaukee Ave & Cuyler Ave,411,17.33499594
2559,member,Lockwood Ave & Wrightwood Ave,418,13.51774322
2560,member,N Damen Ave & W Chicago Ave,419,11.67899761
2561,member,California Ave & Winona St,422,15.13230648
2562,member,Prairie Ave & 43rd St,438,16.18512177
2563,member,Cottage Grove Ave & Oakwood Blvd,443,20.63961625
2564,member,Pulaski Rd & 51st St,459,9.220442992
2565,member,Lincoln Ave & Balmoral Ave,471,12.44087049
2566,member,Troy St & Grace St,482,13.41348548
2567,member,Valli Produce - Evanston Plaza,499,14.16389446
2568,member,Damen Ave & Coulter St,509,15.20284872
2569,member,California Ave & Lake St,510,13.67970588
2570,member,N Paulina St & Lincoln Ave,515,10.56676375
2571,member,Kedzie Ave & Chicago Ave,524,18.86809796
2572,member,Kildare Ave & Montrose Ave,528,17.23708965
2573,member,Sawyer Ave & Irving Park Rd,532,16.04483083
2574,member,California Ave & 23rd Pl,542,16.41894219
2575,member,Kedzie Ave & Lake St,552,12.5343599
2576,member,2112 W Peterson Ave,559,14.97397138
2577,member,Washtenaw Ave & Ogden Ave,564,23.17272459
2578,member,South Shore Dr & 67th St,565,21.30348083
2579,member,W Washington Blvd & N Peoria St,566,11.45300353
2580,member,Wood St & Webster Ave,569,13.48075571
2581,member,Ridge Blvd & Howard St,583,9.511292167
2582,member,St. Louis Ave & Balmoral Ave,592,19.35036599
2583,member,Wood St & 35th St,598,12.82675585
2584,member,Kedzie Ave & Bryn Mawr Ave,605,17.26710744
2585,member,Leavitt St & Archer Ave,606,17.68028053
2586,member,Racine Ave & 13th St,616,10.98744589
2587,member,Keystone Ave & Fullerton Ave,617,24.85875203
2588,member,MLK Jr Dr & Pershing Rd,623,15.08049759
2589,member,Keystone Ave & Montrose Ave,624,19.16044338
2590,member,Calumet Ave & 51st St,627,21.13793195
2591,member,Rockwell St & Cermak Rd,631,11.38969889
2592,member,Western Ave & Grace St,631,13.93732171
2593,member,Kedzie Ave & Foster Ave,632,18.98262131
2594,member,Base - 2132 W Hubbard,644,12.68643892
2595,member,Francisco Ave & Bloomingdale Ave,651,13.10706605
2596,member,Warren Park West,651,19.7171275
2597,member,Budlong Woods Library,653,17.54007147
2598,member,DuSable Museum,656,18.47131606
2599,member,N Southport Ave & W Newport Ave,664,11.12838855
2600,member,Dodge Ave & Church St,667,14.74470265
2601,member,Central Park Ave & North Ave,679,18.18087874
2602,member,Bosworth Ave & Howard St,687,13.08093159
2603,member,Knox Ave & Montrose Ave,689,17.28626028
2604,member,Clinton St & Polk St,690,12.92487923
2605,member,Central St & Girard Ave,692,23.9650289
2606,member,Central St Metra,692,18.34898844
2607,member,Kedzie Ave & George St,717,11.47431427
2608,member,Western Ave & 24th St,719,14.16015299
2609,member,Francisco Ave & Montrose Ave,726,14.4067034
2610,member,Elston Ave & George St,741,14.39192533
2611,member,Cottage Grove Ave & 63rd St,744,13.53893369
2612,member,Clark St & Touhy Ave,746,9.237689902
2613,member,Warren Park East,752,13.37112145
2614,member,Ashland Ave & Archer Ave,767,16.65328118
2615,member,Evanston Civic Center,775,12.59926882
2616,member,Elmwood Ave & Austin St,783,15.98128991
2617,member,California Ave & 21st St,789,14.96189269
2618,member,Western Ave & Howard St,798,14.7164787
2619,member,Dorchester Ave & 49th St,818,23.050489
2620,member,Racine Ave & 35th St,818,16.20717196
2621,member,Normal Ave & Archer Ave,820,13.07378049
2622,member,Buckingham Fountain (Temp),832,16.37261619
2623,member,Western Ave & Granville Ave,838,16.37332936
2624,member,Rockwell St & Fletcher St,856,13.83084112
2625,member,State St & 29th St,858,20.41093629
2626,member,Elizabeth St & Fulton St,869,9.354545455
2627,member,Monticello Ave & Irving Park Rd,877,16.56531737
2628,member,Loomis St & Archer Ave,880,16.13698864
2629,member,Cottage Grove Ave & 43rd St,908,15.27641336
2630,member,Cottage Grove Ave & 51st St,912,16.59864766
2631,member,South Shore Dr & 71st St,923,22.15565186
2632,member,Western Ave & 21st St,930,14.33268817
2633,member,Drake Ave & Addison St,931,11.34776226
2634,member,Clark St & Jarvis Ave,932,9.406634478
2635,member,Cottage Grove Ave & 47th St,938,15.81650675
2636,member,Prairie Ave & Garfield Blvd,946,9.705091614
2637,member,Malcolm X College Vaccination Site,948,17.88373769
2638,member,Drake Ave & Montrose Ave,950,15.3207193
2639,member,Wells St & 19th St,984,17.28526423
2640,member,Western Ave & Lunt Ave,984,15.92955623
2641,member,N Sheffield Ave & W Wellington Ave,994,10.58276325
2642,member,Woodlawn Ave & Lake Park Ave,1010,16.5290264
2643,member,Kedzie Ave & Leland Ave,1048,14.98630725
2644,member,Wentworth Ave & 35th St,1090,15.19321101
2645,member,Avondale Ave & Irving Park Rd,1122,14.95236185
2646,member,Buckingham Fountain,1183,23.59949281
2647,member,Wentworth Ave & 24th St (Temp),1189,14.28313709
2648,member,Halsted St & 21st St,1214,13.71261669
2649,member,Sheridan Rd & Greenleaf Ave,1232,16.6561553
2650,member,Avers Ave & Belmont Ave,1240,15.82974462
2651,member,Christiana Ave & Lawrence Ave,1254,14.94844498
2652,member,Broadway & Wilson Ave,1273,9.806559309
2653,member,Wallace St & 35th St,1299,10.92354375
2654,member,Halsted St & North Branch St,1305,11.72417625
2655,member,Lake Park Ave & 35th St,1306,21.0559852
2656,member,Troy St & Elston Ave,1315,16.44503169
2657,member,Kimball Ave & Belmont Ave,1363,14.33202494
2658,member,Eastlake Ter & Rogers Ave,1381,13.26103065
2659,member,Greenwood Ave & 47th St,1404,15.33243115
2660,member,Smith Park,1408,15.82192235
2661,member,Lake Park Ave & 47th St,1415,19.70075383
2662,member,Ogden Ave & Roosevelt Rd,1421,14.98019001
2663,member,Albany Ave & Montrose Ave,1456,17.05093864
2664,member,Cherry Ave & Blackhawk St,1457,12.23002745
2665,member,Kosciuszko Park,1459,16.4948138
2666,member,Wilton Ave & Diversey Pkwy*,1459,10.9861549
2667,member,Bernard St & Elston Ave,1466,16.17014552
2668,member,Glenwood Ave & Touhy Ave,1469,14.90232585
2669,member,California Ave & Byron St,1474,17.85681818
2670,member,Oakley Ave & Irving Park Rd,1513,13.87108394
2671,member,Halsted St & Archer Ave,1517,12.24212261
2672,member,Manor Ave & Leland Ave,1520,17.07673246
2673,member,State St & 19th St,1525,13.88353005
2674,member,Winchester (Ravenswood) Ave & Balmoral Ave,1592,14.99295436
2675,member,W Armitage Ave & N Sheffield Ave,1593,9.668821929
2676,member,Hoyne Ave & Balmoral Ave,1605,12.70836968
2677,member,Western Ave & Monroe St,1608,12.93387231
2678,member,California Ave & Fletcher St,1645,18.60718338
2679,member,Francisco Ave & Foster Ave,1647,18.47661405
2680,member,Central Park Ave & Elbridge Ave,1673,16.42387926
2681,member,May St & Cullerton St,1674,16.85322581
2682,member,Central Park Ave & Bloomingdale Ave,1677,20.00073544
2683,member,Lincoln Ave & Winona St,1679,15.02268215
2684,member,Spaulding Ave & Division St,1685,16.36945598
2685,member,Milwaukee Ave & Fullerton Ave,1695,11.38939036
2686,member,Paulina St & Howard St,1708,11.52549766
2687,member,Wabash Ave & Cermak Rd,1724,16.97405259
2688,member,W Oakdale Ave & N Broadway,1730,10.9049422
2689,member,Calumet Ave & 21st St,1744,15.86762232
2690,member,N Carpenter St & W Lake St,1747,10.41104751
2691,member,University Library (NU),1755,16.51603989
2692,member,Clark St & Columbia Ave,1756,13.27960326
2693,member,Damen Ave & Madison St,1760,16.09750947
2694,member,Halsted St & 35th St,1784,12.51571375
2695,member,Indiana Ave & 26th St,1798,15.65570078
2696,member,Ashland Ave & Belle Plaine Ave,1800,11.99447222
2697,member,Field Museum,1800,20.94307407
2698,member,Damen Ave & Wabansia Ave,1801,12.0683139
2699,member,McCormick Place,1802,17.41379948
2700,member,Claremont Ave & Hirsch St,1828,13.20986506
2701,member,Richmond St & Diversey Ave,1839,13.69010332
2702,member,Damen Ave & Walnut (Lake) St,1888,14.39660134
2703,member,Laflin St & Cullerton St,1890,15.30910053
2704,member,Calumet Ave & 35th St,1895,13.11164468
2705,member,Troy St & North Ave,1914,15.76956635
2706,member,Museum of Science and Industry,1918,21.54784498
2707,member,Damen Ave & Cullerton St,1926,15.04273105
2708,member,Leavitt St & Addison St,1954,15.75806039
2709,member,Sheridan Rd & Argyle St,1962,13.23341828
2710,member,Campbell Ave & Fullerton Ave,1997,14.88943415
2711,member,Chicago Ave & Washington St,2008,14.38405544
2712,member,Leavitt St & Lawrence Ave,2010,13.07329187
2713,member,Elston Ave & Wabansia Ave,2014,15.57679576
2714,member,Green St & Washington Blvd,2017,13.07436787
2715,member,Lincoln Ave & Addison St,2026,16.17775584
2716,member,Racine Ave & 15th St,2033,13.47473356
2717,member,Southport Ave & Clark St,2035,13.81475839
2718,member,St. Louis Ave & Fullerton Ave,2052,16.08499025
2719,member,Clark St & Lunt Ave,2066,11.62270894
2720,member,Clinton St & 18th St,2085,16.36015987
2721,member,Washtenaw Ave & Lawrence Ave,2092,15.9487731
2722,member,Talman Ave & Addison St,2156,17.07045455
2723,member,Damen Ave & Melrose Ave,2183,13.1463964
2724,member,California Ave & Montrose Ave,2227,18.35916031
2725,member,Hampden Ct & Diversey Ave,2229,10.97776282
2726,member,Emerald Ave & 28th St,2263,13.60464722
2727,member,Canal St & Harrison St,2269,9.66721757
2728,member,Wentworth Ave & 33rd St,2285,10.2984318
2729,member,Shields Ave & 28th Pl,2295,11.53281772
2730,member,Clark St & Schreiber Ave,2313,13.79964692
2731,member,California Ave & Division St,2331,15.17202917
2732,member,Chicago Ave & Sheridan Rd,2358,12.37756573
2733,member,Western Ave & Roscoe St,2363,16.15406263
2734,member,Greenview Ave & Jarvis Ave,2364,12.90516074
2735,member,Sheridan Rd & Columbia Ave,2364,15.21396644
2736,member,California Ave & Altgeld St,2398,14.93477898
2737,member,Lincoln Ave & Belmont Ave,2402,11.62155842
2738,member,Campbell Ave & Montrose Ave,2406,13.20214048
2739,member,Racine Ave & Fullerton Ave (Temp),2420,10.35073003
2740,member,Ogden Ave & Congress Pkwy,2426,13.4832028
2741,member,Clark St & Elmdale Ave,2430,13.15883402
2742,member,Cannon Dr & Fullerton Ave,2501,17.89079701
2743,member,Rockwell St & Eastwood Ave,2504,13.35927183
2744,member,Damen Ave & Sunnyside Ave,2514,12.63459295
2745,member,Winchester Ave & Elston Ave,2547,14.3914998
2746,member,Milwaukee Ave & Rockwell St,2574,14.85626133
2747,member,Halsted St & 18th St,2578,12.94105896
2748,member,Kedzie Ave & Palmer Ct,2587,14.56040459
2749,member,California Ave & Francis Pl (Temp),2605,13.90930902
2750,member,Morgan St & 31st St,2626,13.66535923
2751,member,Lincoln Ave & Roscoe St,2638,11.72072277
2752,member,Leavitt St & Belmont Ave,2665,14.15113821
2753,member,Sheridan Rd & Loyola Ave,2679,13.90490233
2754,member,Spaulding Ave & Armitage Ave,2709,15.01694967
2755,member,Artesian Ave & Hubbard St,2715,13.27278699
2756,member,Paulina St & Montrose Ave,2718,11.20694751
2757,member,Sedgwick St & Schiller St,2753,12.16935464
2758,member,Stave St & Armitage Ave,2765,15.65115732
2759,member,Damen Ave & Wellington Ave,2780,13.25741607
2760,member,Ashland Ave & 13th St,2825,12.7539115
2761,member,Humboldt Blvd & Armitage Ave,2866,13.81168295
2762,member,Leavitt St & Division St,2932,12.61876421
2763,member,Damen Ave & Clybourn Ave,2939,13.80217194
2764,member,Leavitt St & Chicago Ave,2942,13.34182529
2765,member,Ravenswood Ave & Berteau Ave,2960,11.88532658
2766,member,Blackstone Ave & Hyde Park Blvd,2963,15.97143098
2767,member,Glenwood Ave & Morse Ave,2963,13.39195073
2768,member,Wood St & Hubbard St,2969,14.0792635
2769,member,Lincoln Ave & Waveland Ave,2980,13.47124161
2770,member,Damen Ave & Foster Ave,2983,13.70784445
2771,member,Albany Ave & Bloomingdale Ave,3021,14.02773916
2772,member,Michigan Ave & Ida B Wells Dr,3030,12.92053905
2773,member,Clinton St & Tilden St,3038,10.75650647
2774,member,Western Ave & Division St,3049,15.68545425
2775,member,Western Ave & Congress Pkwy,3069,12.59360269
2776,member,LaSalle St & Adams St,3108,12.25464929
2777,member,Indiana Ave & 31st St,3114,12.29252301
2778,member,Ashland Ave & Lake St,3132,10.46444232
2779,member,California Ave & North Ave,3160,13.20319093
2780,member,Morgan St & Lake St*,3163,13.80473179
2781,member,Benson Ave & Church St,3191,13.69160138
2782,member,Damen Ave & Charleston St,3201,13.95421743
2783,member,Paulina St & 18th St,3282,12.52225269
2784,member,Leavitt St & Armitage Ave,3302,12.51647991
2785,member,Green St & Randolph St,3308,12.4563029
2786,member,Sheridan Rd & Noyes St (NU),3319,13.48704931
2787,member,Wolcott (Ravenswood) Ave & Montrose Ave,3407,12.05392819
2788,member,Lincoln Ave & Belmont Ave (Temp),3419,13.19404797
2789,member,Ravenswood Ave & Irving Park Rd,3450,12.71855556
2790,member,Elizabeth (May) St & Fulton St,3497,11.2781813
2791,member,Shields Ave & 31st St,3552,10.83928303
2792,member,Racine Ave & Randolph St,3557,12.15814357
2793,member,Orleans St & Elm St,3585,11.72921432
2794,member,Morgan Ave & 14th Pl,3655,12.6919927
2795,member,California Ave & Cortez St,3718,14.13344988
2796,member,Blue Island Ave & 18th St,3722,13.63857693
2797,member,Campbell Ave & North Ave,3722,13.57062959
2798,member,Morgan St & 18th St,3724,12.2127014
2799,member,Damen Ave & Grand Ave,3760,13.34904255
2800,member,Rhodes Ave & 32nd St,3816,12.37668588
2801,member,Seeley Ave & Roscoe St,3823,15.38812887
2802,member,Ashland Ave & Wrightwood Ave,3857,11.88029989
2803,member,Lincoln Ave & Belle Plaine Ave,3862,13.35952011
2804,member,Damen Ave & Leland Ave,3878,11.4694688
2805,member,State St & 35th St,3910,13.34268968
2806,member,Ashland Ave & Grand Ave,3913,12.25324559
2807,member,Racine Ave & Washington Blvd,3915,12.81914857
2808,member,Lincoln Ave & Sunnyside Ave,3917,12.70839503
2809,member,Leavitt St & North Ave,3928,12.79341056
2810,member,Larrabee St & Menomonee St,3956,11.92662201
2811,member,Logan Blvd & Elston Ave,3958,14.29327101
2812,member,State St & Harrison St,3988,13.78049147
2813,member,Lincoln Ave & Roscoe St*,3999,11.75425523
2814,member,Winthrop Ave & Lawrence Ave,4020,12.7567869
2815,member,Wood St & Augusta Blvd,4025,12.71438095
2816,member,Clark St & 9th St (AMLI),4053,12.70848754
2817,member,N Green St & W Lake St,4061,11.2021177
2818,member,Greenview Ave & Diversey Pkwy,4126,12.92213605
2819,member,Larrabee St & North Ave,4283,11.06790023
2820,member,Clark St & Montrose Ave,4285,11.68228705
2821,member,Marine Dr & Ainslie St,4286,16.52494167
2822,member,Fort Dearborn Dr & 31st St,4331,24.30878165
2823,member,Harper Ave & 59th St,4343,12.88222427
2824,member,Ashland Ave & Chicago Ave,4359,12.71178405
2825,member,Western Ave & Walton St,4385,14.4541087
2826,member,Clark St & Ida B Wells Dr,4437,12.74144317
2827,member,Delano Ct & Roosevelt Rd,4441,12.78010208
2828,member,Canal St & Taylor St,4446,11.86406508
2829,member,Dearborn St & Van Buren St,4447,11.65585413
2830,member,Lake Park Ave & 53rd St,4471,15.68573772
2831,member,Sheridan Rd & Lawrence Ave,4476,12.47974382
2832,member,Broadway & Granville Ave,4493,16.31230433
2833,member,Ellis Ave & 53rd St,4538,9.983046864
2834,member,Broadway & Thorndale Ave,4581,15.75263771
2835,member,Lakefront Trail & Wilson Ave,4627,20.83973417
2836,member,Hermitage Ave & Polk St,4629,11.29549939
2837,member,Loomis St & Jackson Blvd,4632,11.51728555
2838,member,Ashland Ave & Grace St,4645,13.0406315
2839,member,Ashland Ave & Wellington Ave,4647,12.49378811
2840,member,Adler Planetarium,4693,23.1446303
2841,member,Racine Ave & 18th St,4724,12.9199372
2842,member,Bissell St & Armitage Ave,4745,10.89925184
2843,member,Sangamon St & Lake St,4803,12.49243528
2844,member,Shedd Aquarium,4861,20.00846191
2845,member,Wentworth Ave & Cermak Rd,4893,15.29046938
2846,member,Wood St & Chicago Ave,4955,12.92892365
2847,member,Clarendon Ave & Leland Ave,4958,12.97723544
2848,member,Western Ave & Fillmore St,5010,12.34946773
2849,member,Racine Ave & Wrightwood Ave,5045,11.34710605
2850,member,Michigan Ave & Jackson Blvd,5086,14.29930528
2851,member,Broadway & Ridge Ave,5088,14.05326258
2852,member,Michigan Ave & Pearson St,5113,15.13708521
2853,member,Calumet Ave & 18th St,5120,16.12515625
2854,member,Lake Park Ave & 56th St,5167,11.92856267
2855,member,Damen Ave & Thomas St (Augusta Blvd),5243,12.83998983
2856,member,Clybourn Ave & Division St,5256,10.63790906
2857,member,Ashland Ave & Augusta Blvd,5269,12.80071171
2858,member,Western Ave & Leland Ave,5269,12.67046245
2859,member,Paulina Ave & North Ave,5291,14.53229698
2860,member,Wabash Ave & 16th St,5330,13.09297061
2861,member,Dusable Harbor,5348,22.57788581
2862,member,Walsh Park,5398,14.28697048
2863,member,Lincoln Park Conservatory,5405,16.2937897
2864,member,Emerald Ave & 31st St,5414,12.27714567
2865,member,Ada St & Washington Blvd,5452,11.9940022
2866,member,Michigan Ave & Madison St,5483,13.61499483
2867,member,Clinton St & Roosevelt Rd,5501,11.54506453
2868,member,Southport Ave & Irving Park Rd,5508,11.3012497
2869,member,Wood St & Taylor St (Temp),5536,11.85381443
2870,member,Green St & Randolph St*,5554,13.19819349
2871,member,Elston Ave & Cortland St,5577,12.00697209
2872,member,Cornell Ave & Hyde Park Blvd,5600,14.69174107
2873,member,Clark St & Bryn Mawr Ave,5601,12.84292091
2874,member,Fairbanks St & Superior St,5666,14.74371102
2875,member,Larrabee St & Armitage Ave,5670,11.1371311
2876,member,Broadway & Berwyn Ave,5687,12.81245238
2877,member,Jefferson St & Monroe St,5717,10.41393213
2878,member,State St & Pearson St,5729,12.81275964
2879,member,Noble St & Milwaukee Ave,5769,12.95592246
2880,member,Broadway & Argyle St,5788,14.00389311
2881,member,Wabash Ave & Adams St,5794,12.02778737
2882,member,State St & Van Buren St,5821,12.5020386
2883,member,Eckhart Park,5823,12.35824604
2884,member,Wabash Ave & Wacker Pl,5824,14.10506239
2885,member,Damen Ave & Division St,5881,11.68060704
2886,member,Burnham Harbor,5916,27.17926527
2887,member,Larrabee St & Oak St,5930,10.48655143
2888,member,Broadway & Wilson - Truman College Vaccination Site,5952,11.98801523
2889,member,Dearborn St & Adams St,5971,12.80705633
2890,member,Western Ave & Winnebago Ave,6047,13.68720578
2891,member,Orleans St & Chestnut St (NEXT Apts),6057,9.799768862
2892,member,Racine Ave & Congress Pkwy,6139,9.964782538
2893,member,Orleans St & Hubbard St,6177,9.986357995
2894,member,Halsted St & Roosevelt Rd,6187,10.18667098
2895,member,Michigan Ave & 18th St,6196,14.58938832
2896,member,Financial Pl & Ida B Wells Dr,6209,12.50468675
2897,member,Rush St & Hubbard St,6234,12.30805796
2898,member,Clark St & Leland Ave,6251,12.75766811
2899,member,Michigan Ave & 8th St,6277,14.38890659
2900,member,Sangamon St & Washington Blvd,6285,11.67388226
2901,member,Morgan St & Lake St,6318,13.53344677
2902,member,Throop St & Taylor St,6333,9.914129691
2903,member,Southport Ave & Wrightwood Ave,6459,11.57399752
2904,member,Franklin St & Adams St (Temp),6469,10.16666924
2905,member,LaSalle St & Washington St,6492,12.4527213
2906,member,Ashland Ave & Blackhawk St,6506,13.93474229
2907,member,Southport Ave & Clybourn Ave,6506,12.99715647
2908,member,Field Blvd & South Water St,6571,16.88232131
2909,member,Sheridan Rd & Buena Ave,6589,12.23854151
2910,member,Honore St & Division St,6605,14.42406258
2911,member,Calumet Ave & 33rd St,6623,8.265788414
2912,member,Clark St & North Ave,6659,14.10745357
2913,member,Damen Ave & Cortland St,6697,13.6393186
2914,member,Ogden Ave & Race Ave,6749,12.57138835
2915,member,Clifton Ave & Armitage Ave,6811,12.35131405
2916,member,Wacker Dr & Washington St,6825,10.28774603
2917,member,Woodlawn Ave & 55th St,6873,9.125619574
2918,member,Cityfront Plaza Dr & Pioneer Ct,6921,13.9949357
2919,member,Bissell St & Armitage Ave*,6926,11.27377755
2920,member,Aberdeen St & Monroe St,6947,11.17776498
2921,member,Wells St & Walton St,6961,10.28363501
